6.970969535836780695e-01,-1.397594576847426939e+00,1.284727694977045032e-01,1.058381538748641784e-02,4.547030976077216791e-02
3.840610426911205133e-01,-2.656137488195948304e+00,-3.133263996475960100e-02,4.379173248435239141e-02,3.304088372676816654e-02
-5.872554854767226828e-01,-1.094772819580839940e+00,-3.329164127853315724e-01,2.095908571630519801e-02,-1.348182537478029817e-03
-9.814841448699608284e-01,-1.589834091500906599e+00,-2.761681140531618839e-01,-1.352440093622875837e-02,1.269271539126471393e-01
1.669640975000552308e+00,-2.149246470701982048e+00,-2.038415580247440184e-01,3.558873851839122076e-04,3.780907294083991899e-02
-4.186683610961004498e-01,-1.309177124403436254e+00,-2.150922414064713462e-01,1.904282331097193956e-02,1.038265901820885351e-02
-1.614308648192508688e-01,-1.373967865832874946e-01,-3.383257329997779034e-02,2.946527433003288260e-02,5.209632699543709916e-03
-7.311752902053320069e-01,-1.109605759425785099e+00,-1.772776457911051373e-01,-2.374016952719080337e-02,5.680522262573341197e-02
2.243859376919204340e+00,-1.373760281399181160e+00,1.995036166021255386e-01,-4.711478676055094739e-02,5.839746270214109941e-02
1.982828821654704754e+00,-1.483773414749506747e+00,1.260370023895009128e-02,-3.638459331540384173e-02,4.132924299441448346e-02
3.820815496186094062e-01,9.025740289372646830e-01,8.779208352117770509e-02,5.858051120665980216e-02,-2.549921654344241423e-02
-6.586045677958666245e-01,-2.089126287869363274e+00,-4.366537734370562474e-02,1.963868632249159141e-02,7.003391473450033822e-03
-1.137093452818855877e+00,1.352906336552446021e-01,-1.257613354604213141e-01,-4.236727937950269390e-02,1.247987579397569560e-02
-1.107345747614182141e+00,-7.160793782811685215e-01,-9.537141945962532980e-03,-2.165224247048965281e-02,2.371579677885713930e-02
-1.124539806002864850e+00,-9.235087339046335053e-01,2.149210881186487329e-02,-2.273991293438852937e-02,-4.547043195097284426e-03
-4.318980154829817897e-01,4.256268809737557834e-01,-3.030396894117041162e-01,5.301452455527480567e-02,-1.763496612453590434e-02
-1.308068854395474157e+00,1.362504717494587902e+00,-5.732812917742723391e-01,2.960028193986575379e-02,6.667447673063182402e-03
1.118520136295133804e+00,-1.977527959838938143e+00,-2.749303136372581724e-01,1.942177733040129431e-02,1.619807860784471670e-02
-4.820542073123176841e-02,-1.966837860459907938e+00,-4.784834708460061203e-01,7.504676029122848979e-02,5.651191658625277434e-03
-2.419076871642413362e+00,8.263879080357097728e-02,-1.097814001560329794e-01,3.830716855766488904e-02,1.332522934513317124e-02
-6.046890690400809065e-01,-7.099612895001818913e-01,1.984569198011506552e-01,1.081187426212262478e-02,3.617973190327212346e-02
-6.680398885400368192e-01,-1.109055551557182939e+00,3.679407051838025355e-02,1.847531718693000771e-02,7.407491411015484223e-03
1.468075449902330076e+00,-2.770416911307632457e+00,-1.678775035170657348e-01,1.838623264892604373e-02,2.270941613404338019e-02
-2.801463822318319252e+00,-2.678491750203731314e+00,-9.043318498806565686e-02,1.675981243569184612e-02,-4.285313535890811903e-02
4.946250147196520897e-01,-1.856497424870634294e+00,2.114041099326858797e-01,-1.177739327633096564e-02,4.021601299878685420e-02
1.848006291283540659e+00,-2.576172399111064770e+00,6.134510432813131825e-02,-1.413147857458008604e-02,-5.915128902478483837e-03
