-1.020427579694549358e+01,-6.783984647639083931e+00,2.152364207540956809e+00
-1.018187781978441109e+01,-7.005378861958220682e+00,1.447944057783296490e+00
-9.125239979643890109e+00,-6.404237039400714870e+00,2.443658593358523756e+00
-8.818281688604720614e+00,-6.484787887601037859e+00,2.244390847128436395e+00
-1.114218750528683444e+01,-7.066967994424293131e+00,1.353977778652361019e+00
-9.297380777056917012e+00,-6.504742725951015103e+00,2.327123017959324081e+00
-9.287399620866340300e+00,-6.314004471274818009e+00,3.022641866854403503e+00
-8.989007755344690764e+00,-6.403381110366526130e+00,2.507178825254929855e+00
-1.147247681416368614e+01,-7.035711763310657396e+00,1.812571800646971099e+00
-1.128701290406179147e+01,-6.984990539559948530e+00,1.738425943781169325e+00
-9.546381923768741729e+00,-6.195329110492510338e+00,3.561428952183105512e+00
-9.255658258261433957e+00,-6.667018139149992528e+00,2.003449275791888251e+00
-8.463981202354840860e+00,-6.028580656402073856e+00,3.337369258888644108e+00
-8.635541161351635964e+00,-6.262310719210834264e+00,2.894036562246624644e+00
-8.682906494552256049e+00,-6.300781717451125807e+00,2.793636115260778485e+00
-8.964352618605497369e+00,-6.099447520619711405e+00,3.311029883148665753e+00
-8.061026030153119137e+00,-5.683965429686305804e+00,3.930645942725322861e+00
-1.066913349975042102e+01,-6.921715468170627439e+00,1.561028921062717068e+00
-9.699910192526285613e+00,-6.708074153365894965e+00,1.777633113322543368e+00
-7.403463426133681580e+00,-5.860408216870158782e+00,3.639643800862661926e+00
-9.024195688035767660e+00,-6.404505599453251818e+00,2.878991596431564215e+00
-9.063990964133283867e+00,-6.453016873177564783e+00,2.603235344759013969e+00
-1.110086023859803817e+01,-7.183617372002430557e+00,1.065927057858518046e+00
-7.668890981865286172e+00,-6.395748050826460585e+00,2.138934945360868145e+00
-1.014048441491086017e+01,-6.852394636971841813e+00,1.960153689780129049e+00
-1.141096323580338812e+01,-7.214093903017488429e+00,1.174097561218090391e+00
-7.926026982635023366e+00,-6.091178536741265859e+00,3.189884490266428951e+00
-7.963747531880291497e+00,-6.270308658427825144e+00,2.743628730222364975e+00
-9.026733046068516231e+00,-6.399007604391210080e+00,2.591028290259187905e+00
-8.260079050436461401e+00,-6.149291681992410830e+00,3.240858388281541380e+00
-8.839209013420180838e+00,-6.721026730508129710e+00,1.686979007462701574e+00
-1.002802033546037563e+01,-6.533802719746774734e+00,2.812906151427760459e+00
-8.679709357825636573e+00,-6.212354537584471537e+00,3.388266632709871384e+00
-9.096773390166029927e+00,-6.546560878059785260e+00,2.284598988969689604e+00
-1.003000546516696190e+01,-6.747563582787638126e+00,2.093815277192957236e+00
-1.090167718574927669e+01,-6.817571152010016178e+00,1.928638836074028529e+00
-1.081155743607688180e+01,-6.809533046008256818e+00,2.346842325110300997e+00
-1.149313865156213943e+01,-6.792504342796469530e+00,2.127146679228060222e+00
-9.528838544931648613e+00,-6.431819414714897931e+00,2.704356646201870884e+00
-7.960530220605832596e+00,-5.426408759506491819e+00,4.855954868894165166e+00
-8.571075496606747279e+00,-6.321665974974140845e+00,2.561721839265397982e+00
-8.631582257477548481e+00,-6.411572952664125857e+00,2.372720565257521397e+00
-8.218661999706343479e+00,-6.260837756314455937e+00,2.477583400715789086e+00
-9.665231885938872836e+00,-6.146733835867054907e+00,3.532911482337878883e+00
-9.712646266046654375e+00,-6.459701473290000884e+00,2.576450710282347067e+00
