-1.249763444857430805e+01,-8.308650404795242750e+00
-1.247020264091672992e+01,-8.579801833338374095e+00
-1.117609086528634066e+01,-7.843556469182078494e+00
-1.080014527260499158e+01,-7.942210707401663683e+00
-1.364633700318349341e+01,-8.655232807459656286e+00
-1.138691942407520052e+01,-7.966650293330244992e+00
-1.137469505422023275e+01,-7.733044594137392203e+00
-1.100924114725762948e+01,-7.842508174487179851e+00
-1.405085714030588662e+01,-8.616951898704199309e+00
-1.382371116758036145e+01,-8.554831340044813714e+00
-1.169188230148113661e+01,-7.587697554658714871e+00
-1.133581998315889727e+01,-8.165396273398645377e+00
-1.036621756913890557e+01,-7.383473240698977591e+00
-1.057633474905637883e+01,-7.669732936414041191e+00
-1.063434519797559652e+01,-7.716850094206152200e+00
-1.097904489498284519e+01,-7.470267069201131704e+00
-9.872700288584132622e+00,-6.961407509175391084e+00
-1.306696653601152214e+01,-8.477335520873806374e+00
-1.187991526125556874e+01,-8.215679416249352940e+00
-9.067353861692428296e+00,-7.177504907872854112e+00
-1.105233738735589810e+01,-7.843885386729084530e+00
-1.110107644766194390e+01,-7.903299320427604968e+00
-1.359572164525775939e+01,-8.798098534399496629e+00
-9.392434899300718953e+00,-7.833159623962457907e+00
-1.241950628058841666e+01,-8.392435188382490807e+00
-1.397551870068817514e+01,-8.835424509457999065e+00
-9.707360897493598983e+00,-7.460139673604387234e+00
-9.753558946727810763e+00,-7.679528371451753266e+00
-1.105544500359339111e+01,-7.837151745473908804e+00
-1.011648945431116253e+01,-7.531313450211161609e+00
-1.082577590634467235e+01,-8.231543018675610668e+00
-1.228176647606565552e+01,-8.002241371694276850e+00
-1.063042952116652806e+01,-7.608549359172847026e+00
-1.114122655581732246e+01,-8.017866860656537753e+00
-1.228419775349284215e+01,-8.264043892407812564e+00
-1.335177322281311696e+01,-8.349785303771511735e+00
-1.324139952159076294e+01,-8.339940674670156540e+00
-1.407616261969316973e+01,-8.319084857745069783e+00
-1.167039613822352528e+01,-7.877337841888920167e+00
-9.749618561244748349e+00,-6.645966298279968321e+00
-1.049738075677922744e+01,-7.742427981500289214e+00
-1.057148610184025905e+01,-7.852541091328415490e+00
-1.006576413384128088e+01,-7.667928932660954544e+00
-1.183744318311408961e+01,-7.528180741287323841e+00
-1.189551370198130797e+01,-7.911486250132617748e+00
-1.115842688647027359e+01,-8.155135970816081326e+00
-1.287168333734944525e+01,-8.534698193057860038e+00
-1.186978091915716682e+01,-7.970410258704740514e+00
-1.178480635798774756e+01,-8.025379091354498229e+00
-1.210244109093861553e+01,-8.268272431200060169e+00
-1.093218910022440049e+01,-7.585513097385437220e+00
-1.178006027994837090e+01,-7.301114462029583585e+00
-1.105517232153058060e+01,-7.613845117993769840e+00
-1.110246713315502021e+01,-7.701477660393370783e+00
-1.205591154641041385e+01,-8.407961369053078116e+00
-1.239748398942458962e+01,-8.358191993459612945e+00
-1.129444822235598878e+01,-7.974356034308257790e+00
-1.240746817857444917e+01,-8.488313544061675486e+00
-1.263952891411894974e+01,-8.360065074322534429e+00
-9.306036752241835686e+00,-7.999918032608166918e+00
-8.240138260939600556e+00,-7.249833525234090637e+00
-8.165658837131472225e+00,-7.268754044334404973e+00
-8.993475976346465117e+00,-7.245639943008177042e+00
-9.616650507650467361e+00,-7.262921637795978214e+00
-1.022544572977064092e+01,-8.054933490048339806e+00
-9.838754394210170062e+00,-7.678948697580072924e+00
-1.186299801481840532e+01,-8.360999266868308410e+00
-1.117207320513028712e+01,-8.065981794922242543e+00
-1.185515095527143536e+01,-8.323992041137190157e+00
-9.410674422543614526e+00,-7.396540247115149569e+00
-1.438587298040433637e+01,-8.232729959775918260e+00
-1.328880093881393343e+01,-7.946602947395320804e+00
-1.375205341058535780e+01,-8.009270506543451518e+00
-1.626778146488528876e+01,-8.695553296344259664e+00
-1.353552008114747629e+01,-8.034546644800890647e+00
-1.314324658927088230e+01,-7.842435837677250277e+00
-1.420390983523990336e+01,-8.276527102964886140e+00
-1.764378883608558013e+01,-8.594613212072751196e+00
-1.550881151470649755e+01,-8.090212631561138679e+00
-1.421973962422356585e+01,-8.427967596550294260e+00
-1.264713250207065087e+01,-7.501044304622637604e+00
-1.496662858947975572e+01,-7.970429515965639311e+00
-1.673478746959141006e+01,-8.265916767202206472e+00
-1.742825157028511285e+01,-9.340587505978740879e+00
-1.679609171210914198e+01,-8.881440191751536872e+00
-1.566311776835664382e+01,-8.753384899252887763e+00
-1.656299594326826252e+01,-9.084901847359144966e+00
-1.602644082849017337e+01,-8.624210057244313887e+00
-1.757545690936575156e+01,-8.172069489899211447e+00
-1.749615584224371290e+01,-8.355432818359892266e+00
-1.787663904405702198e+01,-9.266479443696550078e+00
-1.588647549304361384e+01,-8.600331787643328951e+00
-1.597966987357060553e+01,-8.572171823480630337e+00
-1.458974005672351382e+01,-7.673089105118495290e+00
-1.500216279832135946e+01,-8.150213098645343379e+00
-1.372443913557862061e+01,-8.196132987844869433e+00
-1.637689578682079627e+01,-8.671346076033687567e+00
-1.666687139001018991e+01,-9.013249662513516114e+00
-1.548206032944472277e+01,-8.705681465918342354e+00
-1.624223599697127085e+01,-8.952219451222530822e+00
-1.292683568775832725e+01,-7.904019701396051367e+00
-1.541846659802545005e+01,-8.805130314221608856e+00
-1.617067860916048616e+01,-8.394031709965208421e+00
-1.635249202901738741e+01,-8.710726357461091141e+00
-1.603272697157973425e+01,-8.631705018780987615e+00
-1.614574617355243191e+01,-8.852156782963760406e+00
-1.608943927800473617e+01,-8.656601566764919653e+00
-1.448769306836196336e+01,-8.277247095427812340e+00
-1.725559390289308581e+01,-8.815448298843389097e+00
-1.621527453099329108e+01,-9.035877937775834923e+00
-1.585636848060248028e+01,-8.862736610656224201e+00
-1.637339187725492451e+01,-8.696283418869793280e+00
-1.660947092096896327e+01,-8.969816894036656052e+00
