-7.904198044335459805e+00,-5.254851912246592427e+00,1.667214146155809207e+00,-7.017971891448429922e+00,1.084428584106942495e+01
-7.886848645828739457e+00,-5.426343133247529593e+00,1.121572644406939157e+00,-6.494394594429915735e+00,1.054280096883236517e+01
-7.068380494261376157e+00,-4.960700679752732434e+00,1.892849807178840660e+00,-6.936508933579537128e+00,1.018190075647439841e+01
-6.830611624426381034e+00,-5.023095098473277176e+00,1.738497674661757308e+00,-6.596405582172584658e+00,1.008181062534627515e+01
-8.630701329659252963e+00,-5.474049870117223549e+00,1.048786677571100778e+00,-7.016246120083283522e+00,1.086838387956378149e+01
-7.201720182578079665e+00,-5.038552049794421173e+00,1.802581738626480856e+00,-6.863725624830623318e+00,1.029197263854810629e+01
-7.193988812237677166e+00,-4.890806833025306055e+00,2.341328322375279658e+00,-7.370974842731266463e+00,1.057342137064252618e+01
-6.962855467075860005e+00,-4.960037679973742009e+00,1.942052367235243215e+00,-6.823803153288777956e+00,1.025037421197826681e+01
-8.886542328201334939e+00,-5.449838897603557442e+00,1.404012079542180880e+00,-7.342919088947589046e+00,1.136812759291434638e+01
-8.742882601171904966e+00,-5.410550406626406961e+00,1.346578945775875225e+00,-7.285303866706867915e+00,1.115828199870122717e+01
-7.394595641458369784e+00,-4.798881293842298668e+00,2.758671004101219459e+00,-7.924694171457216108e+00,1.088621101641197875e+01
-7.169402058486735285e+00,-5.164250044358135838e+00,1.551865136022657632e+00,-6.452331225241750623e+00,1.026637795822266241e+01
-6.556171647866584351e+00,-4.669718496702680355e+00,2.585115111964061185e+00,-7.202728062868911429e+00,1.025629740064401751e+01
-6.689061420680708636e+00,-4.850765024855949292e+00,2.241711081779307335e+00,-6.857283333188963326e+00,1.026949333079631366e+01
-6.725750450015420157e+00,-4.880564531955274177e+00,2.163941229953715517e+00,-6.761874442672128005e+00,1.026438645997094312e+01
-6.943757680277987454e+00,-4.724611733685251558e+00,2.564712719245973993e+00,-7.612474532250439019e+00,1.035853554808810273e+01
-6.244043913625502817e+00,-4.402780689918748713e+00,3.044665255202584575e+00,-7.816885227936903213e+00,1.000420911853045070e+01
-8.264275272599403976e+00,-5.361537747082222083e+00,1.209167802844806738e+00,-6.983139538916485201e+00,1.066476832730692870e+01
-7.513518127072374320e+00,-5.196051896222104283e+00,1.376948688713009350e+00,-6.792094106490912608e+00,1.017499723136076817e+01
-5.734698110734290033e+00,-4.539452685183045233e+00,2.819255965373629547e+00,-6.936121200182177482e+00,9.859899526294610084e+00
-6.990111922535862554e+00,-4.960908705474919245e+00,2.230057301370109712e+00,-6.963893674006128798e+00,1.054895543128295365e+01
-7.020937210852543409e+00,-4.998485376522431523e+00,2.016457427302036809e+00,-6.828949741826559894e+00,1.039138989178819550e+01
-8.598689366533255551e+00,-5.564406089458339366e+00,8.256635486715810934e-01,-6.722758362688965761e+00,1.077668841493401253e+01
-5.940297411328899102e+00,-4.954125137477884522e+00,1.656811884400742452e+00,-5.704773770426511348e+00,9.536133747482166356e+00
-7.854785452285126368e+00,-5.307842062126590932e+00,1.518328519305090607e+00,-6.745339854756374542e+00,1.080329745044736001e+01
-8.838894115290324649e+00,-5.588013108872637247e+00,9.094520602840804324e-01,-6.817636427262619314e+00,1.105358072333433661e+01
-6.139474101067213141e+00,-4.718206606314995000e+00,2.470873901425441943e+00,-6.699431805167119336e+00,1.005091803459250777e+01
-6.168692312874554773e+00,-4.856960201934226617e+00,2.125205676065483829e+00,-6.269852443679027054e+00,9.976154150599677806e+00
-6.992077351616700298e+00,-4.956649976812353309e+00,2.007001883545221688e+00,-6.798201644618075079e+00,1.036776534424315166e+01
-6.398229720139438470e+00,-4.763220855065680048e+00,2.510358113046203155e+00,-6.896896822033204089e+00,1.026607317745060577e+01
-6.846821860524568315e+00,-5.206084919334573513e+00,1.306728320260912124e+00,-5.760313993274579936e+00,1.006897471465495286e+01
-7.767671150933469271e+00,-5.061061824196796621e+00,2.178867735784821846e+00,-7.571527472269623971e+00,1.092302390835620685e+01
-6.723273958555870955e+00,-4.812069132960146156e+00,2.624540048199122122e+00,-7.244388724243473021e+00,1.059429551727612306e+01
-7.046330368867161908e+00,-5.070944251131710878e+00,1.769642767408381001e+00,-6.490867442071363236e+00,1.036800293978423326e+01
-7.769208825792201623e+00,-5.226640276722434031e+00,1.621862339720597790e+00,-6.894110481953776848e+00,1.072648104167588201e+01
-8.444402837227256597e+00,-5.280867906663780253e+00,1.493917218592713203e+00,-7.320681028764481013e+00,1.093488377807319267e+01
-8.374596379298143489e+00,-5.274641616527807386e+00,1.817856248265377284e+00,-7.615963368583581250e+00,1.113401501512813141e+01
-8.902546918630584116e+00,-5.261451239738454966e+00,1.647680732718136642e+00,-7.889065683695458908e+00,1.123902215972502994e+01
-7.381006598643914174e+00,-4.982065895800865007e+00,2.094785650589036763e+00,-7.166365492377026136e+00,1.063645045075957007e+01
-6.166200194277448254e+00,-4.203278151056536238e+00,3.761406467432383494e+00,-8.406482458487184672e+00,1.038061815630081064e+01
-6.639126531488875216e+00,-4.896741408272184515e+00,1.984301204218142933e+00,-6.580601709720281356e+00,1.007190786688720863e+01
-6.685994866925988767e+00,-4.966383053732413622e+00,1.837901446889245172e+00,-6.444955700932083253e+00,1.006110499806444203e+01
-6.366148210594080759e+00,-4.849624072702499511e+00,1.919127849962437571e+00,-6.448492929709408017e+00,9.781766135353715086e+00
-7.486656426294830524e+00,-4.761239555976546356e+00,2.736581466943912133e+00,-7.936007471228581522e+00,1.099522660638509386e+01
-7.523383447200467700e+00,-5.003663245504736068e+00,1.995710138649559706e+00,-7.304021659570698155e+00,1.060386795115252845e+01
-7.057208813141430781e+00,-5.157760859229451711e+00,1.509520728123385336e+00,-6.325807828020929335e+00,1.016209399693621407e+01
-8.140767333292345143e+00,-5.397817086437262546e+00,1.206807249004725691e+00,-6.716748084008630215e+00,1.075311433683423523e+01
-7.507108606348720237e+00,-5.040930060695774984e+00,1.973565596768735553e+00,-7.230551731056547915e+00,1.060166828859490096e+01
-7.453365975054991210e+00,-5.075695402994547578e+00,1.913857216552779406e+00,-7.087846531975388942e+00,1.055730936607281123e+01
-7.654255819075800105e+00,-5.229314639474009319e+00,1.682918251783346308e+00,-6.874893533312100402e+00,1.069275446375903194e+01
-6.914123473675176434e+00,-4.797499721755323243e+00,2.549887161337505148e+00,-7.411346524613798614e+00,1.053386535068929675e+01
-7.450364291743519551e+00,-4.617630231521685502e+00,3.091488297976674904e+00,-8.484946039630910875e+00,1.093546185462345477e+01
-6.991904892337590383e+00,-4.815418464922755604e+00,2.701173111567765073e+00,-7.489137210527816890e+00,1.072572559216518506e+01
-7.021816757585957802e+00,-4.870842151149560095e+00,2.257732959920407900e+00,-7.129809159866073109e+00,1.042315906521150737e+01
-7.624827951235935153e+00,-5.317661680983057693e+00,1.475602826886887042e+00,-6.477980525437083692e+00,1.067485406157038241e+01
-7.840857332410507752e+00,-5.286184764063110109e+00,1.594087354320662175e+00,-6.863948731069442033e+00,1.076454673363564751e+01
-7.143236259496960727e+00,-5.043425588304384810e+00,1.969880259611393347e+00,-7.093085800927691587e+00,1.035309697987199939e+01
-7.847171888071206247e+00,-5.368480858578183579e+00,1.112128057306528195e+00,-6.590914062276705288e+00,1.038185336815162962e+01
-7.993939984034130752e+00,-5.287369404416808472e+00,1.491806314148997004e+00,-6.993879342904517848e+00,1.074702022812019209e+01
-5.885654425264052136e+00,-5.059592415538995525e+00,1.742925813200119745e+00,-5.852601452053584730e+00,9.654989886661613951e+00
-5.211521027853604160e+00,-4.585197319357505741e+00,2.310913426836683993e+00,-5.926203112597140610e+00,9.316366142166726760e+00
-5.164416104243473526e+00,-4.597163706331449440e+00,2.080784292804755964e+00,-5.676545167358781008e+00,9.129925939255354450e+00
-5.687973633452285682e+00,-4.582545065079688840e+00,2.384024214835194666e+00,-6.428708038569609151e+00,9.566415937719362717e+00
-6.082103813197995201e+00,-4.593474968551150006e+00,2.799659279496858666e+00,-7.076133616183131636e+00,1.011532427717227556e+01
-6.467139719303567347e+00,-5.094387245944395737e+00,1.460829137405178058e+00,-5.815928607903223302e+00,9.818253028035208274e+00
-6.222574644938860366e+00,-4.856593583987306673e+00,1.939269727384751230e+00,-6.327043887071504891e+00,9.743315624283486187e+00
-7.502818720976415001e+00,-5.287960239660370654e+00,1.353167918032770256e+00,-6.337352092897940992e+00,1.048613216226438816e+01
-7.065839502869847522e+00,-5.101374807481490414e+00,1.831917260600581132e+00,-6.591448564421292566e+00,1.043646337228574517e+01
-7.497855804755737097e+00,-5.264554815021506684e+00,1.433820733995534447e+00,-6.448009112302726997e+00,1.046900395648236426e+01
-5.951833098705527902e+00,-4.677982797197708820e+00,2.644504543020117726e+00,-6.683196469338780865e+00,1.005215876094361960e+01
-9.098424949590505406e+00,-5.206835606799660177e+00,2.239099118374240582e+00,-8.487016516731511473e+00,1.178686454539023210e+01
-8.404575667847176135e+00,-5.025872994955285833e+00,2.633686277829552669e+00,-8.530862778646822520e+00,1.149875598841100377e+01
-8.697562256347289633e+00,-5.065507439417568314e+00,2.462368914863333202e+00,-8.607970390400225824e+00,1.153152222835492147e+01
-1.028864838138159321e+01,-5.499550786366593336e+00,1.356464505653629748e+00,-8.525083977951487313e+00,1.193492149996158069e+01
-8.560614554274630805e+00,-5.081493472886933205e+00,2.274996249796681802e+00,-8.169449726154775604e+00,1.142995229476640340e+01
-8.312519014267108375e+00,-4.959991930158132334e+00,2.761211460601184609e+00,-8.627125685960486123e+00,1.144209544424301228e+01
-8.983341351805016473e+00,-5.234535352296795452e+00,2.219630530782686240e+00,-8.371442790235043674e+00,1.166897532036118612e+01
-1.115891185541633845e+01,-5.435710671665132665e+00,1.989046286431951804e+00,-9.611437031875279757e+00,1.277649160361619529e+01
