-2.963642035757003967e-02,7.502432185362930585e-03,7.124969879182964372e-03,-4.233572975784986457e-04,4.945072662706732902e-02,7.568414508803097962e-02
-2.282120125760203969e-02,8.325755245618722197e-03,1.109593591342817979e-02,-7.349518776981031794e-03,-5.040394235554853525e-03,8.297643737448730239e-02
-3.112520238125423069e-02,7.722316325702737252e-03,7.056236883567133973e-03,-9.004242500903085478e-03,-2.636499385061739920e-02,9.583562936462004800e-02
-2.279675398391925803e-02,8.486661120432606106e-03,9.612309320331921883e-03,-7.563639634023663037e-03,-1.146761495718645434e-02,9.317299771600617841e-02
-3.817654933400836670e-02,1.038403154991913990e-02,1.222596110788897426e-02,-9.921797050401619938e-03,-4.992421353092229425e-02,7.960075656112634845e-02
-2.139803967978068724e-02,4.901260805464180761e-03,7.661630919649934333e-03,-8.053667914501140210e-03,-2.550423659705103319e-02,1.145203452194303445e-01
-4.539544544111371455e-02,9.185505372031646867e-03,6.058062831905256830e-03,-9.428036415929754929e-03,-2.706122345293356796e-02,7.702004450326842278e-02
-3.862557656800014866e-02,7.726934484408374930e-03,5.492703355171532631e-03,-6.330441844076584688e-03,-4.485628026611595057e-03,8.639669785239913191e-02
-4.615510273742707420e-02,8.058603951993531869e-03,6.617004156484429696e-03,-1.002682075382027756e-02,-4.495271559521396565e-02,8.616289023450544871e-02
-5.851007022154743747e-02,4.250438810265071664e-03,7.111192872663934725e-03,-1.570168638378716119e-02,-7.253075908264296212e-02,5.348692545820634553e-02
-1.915345617401239403e-02,7.455917178996279010e-03,1.304576658950526262e-02,-7.325145583887970879e-03,-3.903374204366954342e-02,1.118266148449357372e-01
-3.727269471837241221e-02,9.188656104180655329e-03,8.109791104967239636e-03,-1.010026246804048011e-02,-3.102088364254022151e-02,7.976651182413066477e-02
-6.976168362245728505e-02,1.564990020224274123e-03,6.626350443684103815e-03,-1.366268181033426440e-02,-2.666207867338667159e-02,5.975081400536793978e-03
-6.643381176692017553e-02,3.233128778130704012e-03,4.423034832704272022e-03,-1.375736354605107403e-02,-3.815645408106365516e-02,3.224448954459036010e-02
-6.268072912015985876e-02,6.982273726601611122e-03,6.638128240959261309e-03,-1.131788413336781360e-02,-1.880690898293831820e-02,2.806463526886709622e-02
-5.904598190000541480e-02,1.119212614287798217e-02,7.715494703545167261e-03,-7.919042247863602307e-03,-5.506875932734341637e-03,3.625655658262617181e-02
-6.650134337612328972e-02,4.183024511044397369e-03,5.662868075484932262e-03,-1.479282685876736649e-02,-3.967392261325811131e-02,2.373126672777264162e-02
-5.866593442274019299e-02,1.090612692127331147e-02,1.036278267197848248e-02,-1.136608375946441922e-02,-1.397030041228819117e-02,1.352344508081175338e-02
-4.695123324167545936e-02,1.161418636865382999e-02,1.369523291537710560e-02,-8.794412074230749735e-03,-2.523801836197354237e-02,4.480217666572891555e-02
-6.081732292551274288e-02,8.705619347928744353e-03,7.336733934361443915e-03,-1.022859982587367815e-02,-1.978333936308570087e-02,1.982816430810468294e-02
-6.690747628841110795e-02,-1.540265818926332643e-03,6.681047712700743761e-03,-1.538677228618394802e-02,-3.028602390718308085e-02,1.869144527559314477e-03
-7.082354681456634604e-02,1.047584712669618126e-02,-1.705093674319822609e-03,1.666728165300477107e-04,7.518202374603730198e-02,2.688231814375793144e-02
1.455218342457639813e-02,2.912732725793792249e-02,3.740829334539202966e-02,-7.816433526052714645e-03,1.686484769606540896e-02,-2.140787328834571970e-02
1.209237633932381054e-02,1.276925420775377844e-02,2.034289039848221486e-02,-1.482571938714660753e-02,-3.325006942471526311e-02,7.744758003417526182e-02
4.331858541795834128e-02,2.246265189574298687e-02,3.615531174155478533e-02,-1.628364459779360965e-02,-1.670772176235819223e-02,7.444647994474829292e-03
5.602880583898467090e-03,2.088755517816459628e-02,2.626924986473196805e-02,-1.307138646639221038e-02,-3.576523960584253314e-02,4.263451323974636054e-02
2.647028423724606325e-02,2.816145059953926305e-02,3.598654186867078497e-02,-1.277253190521212417e-02,-2.104887587745054786e-02,-4.295490065087665191e-03
7.178389078249280963e-02,1.407713253199665594e-02,3.530488077509547767e-02,-2.419026528094981796e-02,-1.478788835369608881e-02,2.172006074251639843e-02
2.823373248352738230e-02,2.080506518233396149e-02,2.319359906541082830e-02,-1.032414708172416616e-02,9.890414790371306747e-03,2.073349457173177465e-02
5.991543561289458530e-02,2.072696388946708088e-02,3.467938464198381393e-02,-2.042358690160337581e-02,-6.089341272677980393e-02,2.909673193257361623e-02
2.493559824398286148e-02,3.056746744564887985e-02,4.085536920470458216e-02,-7.384981218289993384e-03,-2.529073570570779250e-02,-2.026915267428845355e-03
