1.770900783227311037e-02,2.810978684705458738e-02
1.615474958723272028e-02,2.527366368724642126e-02
1.491964287096162259e-02,2.376250463903697291e-02
1.746358653334717861e-02,2.454081043712321233e-02
1.057397930175896401e-02,2.312078265279664605e-02
1.661542463818083473e-02,2.373172427551705280e-02
1.111448614480097137e-02,2.439755507429506795e-02
1.405760682342456491e-02,2.534440396601833276e-02
9.504271265700397348e-03,2.343138149324680911e-02
-2.621614465865022316e-03,2.260234205418826248e-02
1.644634939024234438e-02,2.313918094261292399e-02
1.237594418464789403e-02,2.386525723913441102e-02
-9.839409763223155164e-03,2.624085415731204629e-02
-4.585989511904311859e-03,2.500751689383997473e-02
-6.782439221486498979e-05,2.623537076966253254e-02
6.012031200058955659e-03,2.642791142897225540e-02
-5.106084389669171379e-03,2.520163956931330274e-02
1.947474065443371028e-03,2.641263899532675027e-02
6.982768708261707404e-03,2.545186323221797220e-02
6.077481879517341147e-05,2.417355161694252630e-02
-1.275215035427143540e-02,2.604789987802266782e-02
9.834752197365939988e-03,3.047978740657890720e-02
2.406811439054256513e-02,2.288822407371264231e-02
2.294894490695682451e-02,2.216329235489494093e-02
2.620998985347220214e-02,1.953050269924571508e-02
2.227300750431867801e-02,2.090688878059095146e-02
2.533812611293625311e-02,1.824665775501169498e-02
2.809569228895597917e-02,2.070669038956629918e-02
2.737566445925724776e-02,1.705679209293859550e-02
2.738813500230756828e-02,1.268808178766418424e-02
2.495994673798174537e-02,1.709243031672262950e-02
2.626096571539091040e-02,1.868968372362792701e-02
2.642646974734088813e-02,2.896341914639287765e-02
2.096392103172697863e-02,2.697389010313140309e-02
1.728450844953768883e-02,2.537754322344451877e-02
2.179679478066478757e-02,2.378146870020954318e-02
2.090521575747752298e-02,2.508236791723085155e-02
1.585897798380754564e-02,2.402112655295338128e-02
2.543432734810414930e-02,2.502146095955435495e-02
2.305778503475326702e-02,2.916462463382062803e-02
1.207379222441952969e-02,6.478443023794194441e-03
1.333608856183675709e-02,9.148205633602702821e-03
1.077937421306954420e-02,2.788773341139952691e-03
3.523874702148059070e-03,-3.413786078970790921e-02
3.151503403073508108e-03,1.231324517188952389e-02
5.956296064691486356e-03,3.266578962910157875e-03
7.539577580068079939e-03,8.175671320435003208e-04
-3.920637559057594309e-04,1.130499231415043986e-02
1.369843905928429077e-02,5.642748497308168769e-04
1.422416947765079570e-02,1.192769840491552215e-03
1.595368178594863684e-02,3.725377408442597654e-03
1.785219461875274180e-02,-3.629573499753041554e-03
4.604451474276050754e-02,-1.864608165126953321e-01
4.199877322642211336e-02,-1.444527950253686466e-01
3.360865846024396753e-02,-8.697606894936539546e-02
3.844443417440975702e-02,-9.848062895567517849e-02
3.452853104179470084e-02,-9.860384755238289778e-02
3.633635012392676111e-02,-1.224435830221939081e-01
3.118760888156162092e-02,-7.009635850733650364e-02
3.684849683164272832e-02,-1.040993478038749892e-01
1.388650396082738089e-02,1.330284804268680281e-02
1.670108631114428088e-02,7.192247508877471981e-03
1.198814985390607435e-02,1.357146404231168030e-02
1.389676592101673179e-02,2.129591145156869980e-02
1.124274352421509790e-02,1.688917829754050387e-02
1.204452807046073673e-02,2.489821065724464808e-02
6.092956340398677194e-03,1.908702792041445245e-02
6.104773219526057025e-03,2.471597262463669578e-02
1.398765505337415220e-02,1.977182252982334631e-02
1.012774119932051409e-02,1.876153511395509815e-02
-7.843892946674810296e-02,2.357073492293461012e-02
-7.776746016815878904e-02,2.188934595699352711e-02
-9.010596006336772656e-02,2.073278966192951614e-02
-7.427082748739224916e-02,2.438008386100335226e-02
-7.800411535640923433e-02,2.045244231699216986e-02
-8.346058592184017744e-02,2.261761810642993337e-02
-8.798549314439337021e-02,2.481004997091212569e-02
-7.355479890495822404e-02,1.341484897470210554e-02
-8.011886986881819328e-02,2.350401177554483495e-02
-8.110501323598025281e-02,2.817868365120180379e-02
-1.013811012494656716e-01,2.358480323009086096e-02
2.480782946838846342e-02,1.872247969744570556e-02
2.322126678281241988e-02,1.519449709955131463e-02
2.220812528772636574e-02,2.173957303045819314e-02
2.388627548830524194e-02,8.469688092528083675e-03
2.013330968507298993e-02,1.866123128888413571e-02
2.275521798362310430e-02,1.765058339572781604e-02
2.470449878921541706e-02,-9.589959159669106663e-05
2.298447114421471940e-02,2.136830457286811868e-02
2.495362275680225103e-02,1.927697177598921077e-02
2.450524941573360010e-02,2.132797983611987511e-02
1.717621197378418896e-02,1.227526547371494102e-02
2.228085623591968475e-02,2.034342162709391541e-02
2.048755262239986344e-02,2.144750696772628265e-02
2.282050851826256457e-02,1.670968429087923285e-02
2.808215898630377419e-02,9.407262554153654824e-03
2.761682897124839026e-02,8.278127088951699880e-03
2.498842534420294206e-02,7.418012814961801038e-03
2.675605202372767846e-02,8.208952880183532225e-03
2.361443628517262763e-02,2.210502195250839408e-03
2.432488564132781125e-02,6.022231630312935811e-03
2.513050475976111656e-02,5.404190563010479939e-03
2.752401046316609035e-02,1.244743036443335914e-02
2.721964845209070422e-02,1.734018764670113011e-02
2.454188422893389607e-02,1.554128829975031344e-02
2.904524999893699777e-02,2.550203996650372926e-03
3.017080678898242246e-02,6.497884929662740665e-03
3.049113480128938514e-02,1.048627063202014348e-02
3.637436504643480617e-02,-9.821085792362403699e-02
4.050847587130850663e-02,-1.396267847812545926e-01
4.266927621230785783e-02,-1.570081548079632905e-01
4.018170258525503163e-02,-1.208333360298018827e-01
4.605461620817798835e-02,-1.986996696516748206e-01
4.098484310947372866e-02,-1.256821835209918359e-01
4.376633885913081695e-02,-1.640925262569138121e-01
4.090478345501530333e-02,-1.377564876286023754e-01
3.992167077257062491e-02,-1.377895991977505508e-01
4.143032309492879900e-02,-1.382630253407047538e-01
4.207925316713112540e-02,-1.532627699348029504e-01
4.004125838994861825e-02,-1.242040983412464050e-01
4.068910429912069721e-02,-1.421789231149021004e-01
3.957200666329569599e-02,-1.121518741510305894e-01
4.068456484949514729e-02,-1.346258461439775733e-01
3.848389686302931822e-02,-9.504914249802727533e-02
-5.169202238311071092e-04,1.026663090308208102e-03
-5.255078439384491297e-03,2.381634078112931582e-02
7.927881972386847595e-03,2.403127556255487199e-02
-3.236915414523088258e-05,-4.195693413246821216e-05
-8.824418558575271646e-03,8.314201735090143500e-03
-6.102341870908781565e-03,2.365040133289916802e-02
-5.798929260812044247e-03,2.441675659353691533e-02
9.213573398493428218e-04,2.310337526952388476e-02
3.254639214317755092e-03,-1.924748784075942191e-03
-1.105233045269541324e-02,1.564564323576362118e-02
5.388305408388814437e-03,7.143759530452539058e-03
4.572299062944453624e-03,1.015633294592828070e-02
1.724694511733029789e-02,2.901747240326019162e-02
1.630801647424996031e-02,2.825190448368258833e-02
1.599255355883460322e-02,2.867187014608549994e-02
1.597814115354518130e-02,2.460053536268830277e-02
