-3.766657976688608800e-02,1.881746891401712973e-02,-5.296479695861729987e-03,5.254704461369247293e-02,5.305821166272934285e-03,-8.636552228314541349e-03,1.367898011696623388e-02,-5.117501476415569316e-03,-2.481571867331605619e-02,-6.244862004590621268e-02,6.480191576557188526e-02
-1.421608388346918758e-02,4.645129772293148801e-02,-7.026488788761377398e-03,5.124421522459528255e-02,-2.395639582906431211e-03,-1.184261882216526215e-02,-6.603201806543176379e-03,-1.045599654079028100e-02,-1.961393943866449399e-02,-2.095023164859347205e-03,5.508763304835755104e-02
-1.651401485206108535e-02,3.712091600325900104e-02,-1.327319342146096766e-02,5.251555886516656724e-02,-1.798347345158718066e-02,-1.849670663064431966e-02,8.627728518647716227e-03,-6.196809957290287142e-03,-6.460602850743241664e-03,7.808795975006319057e-02,7.056267753322398306e-02
-1.717115708229168328e-02,2.299121203957939230e-02,-1.250942587553782390e-02,6.152457655546040433e-02,-1.430625566951541916e-02,-1.705815153962811706e-02,3.432497987708372188e-03,-4.699128498646470802e-03,-1.666288198857656527e-02,4.836791172958805618e-02,6.860826611593325020e-02
9.162419950824222947e-03,4.055768487361705033e-02,-1.078383741610398384e-02,3.001198711594429622e-02,-1.887308640357348091e-02,-1.608373048919566062e-02,3.465763451115177075e-03,-1.148299709519711581e-02,-1.677662235457731341e-02,1.162556748354542924e-01,6.989288405043136976e-02
-2.782421520059099717e-03,5.883400298565661518e-02,-9.330651484211300098e-03,6.823724969136588103e-02,-1.380747927575501355e-02,-1.325994748909310392e-02,1.587366957667988437e-02,-3.289748915520001715e-03,-7.087781847496959359e-03,7.104501974694513167e-02,7.143448235116423017e-02
-2.287236796568426628e-02,6.196072447374192244e-02,-9.264947389981407350e-03,2.752696418297637462e-02,-9.985982061485902325e-03,-1.437782043943130507e-02,-7.499937755131784282e-03,-1.572767478627292229e-02,-1.147367581075628938e-02,3.216315174571021673e-02,5.909387596106210894e-02
-2.634465645413198304e-02,5.110250418147468943e-02,-7.867365256634534232e-03,4.284068145538771910e-02,-5.369182366325428446e-03,-1.188403191845534800e-02,3.020057225391716612e-03,-1.078549094807488944e-02,-1.223408792079950548e-02,1.227914425779437491e-02,6.495470921786268559e-02
3.830314217959222747e-03,3.710791208770459343e-02,-1.074589819577648729e-02,2.791366479344005447e-02,-2.064724147073688718e-02,-1.548153884251551003e-02,5.301324311891377795e-03,-1.136438961533598781e-02,-5.006693457325054990e-03,1.274531622779016271e-01,8.456560137472829419e-02
1.233541565654140172e-02,5.413075520240425570e-02,-9.981289516432062872e-03,-1.600765903542943763e-02,-1.977891611618864953e-02,-1.952352925253251006e-02,-1.486736085570976480e-02,-1.886137184977999467e-02,1.144099763782535292e-02,1.456717967206033748e-01,7.002801483709074348e-02
2.586939219638456633e-02,4.083176830625057790e-02,-1.030062919551828597e-02,6.688337780286329748e-02,-2.160864808253600694e-02,-1.121630587798934549e-02,2.863225251490234685e-02,3.899393905493959457e-04,-2.504470306986962547e-02,1.284630848573241613e-01,8.062525728428755756e-02
-1.011323852287018821e-02,3.053239736493960910e-02,-1.099352412275768527e-02,3.389223618911527125e-02,-1.000083252537768176e-02,-1.572400792210395387e-02,-3.268473271108099550e-03,-1.294195859999920997e-02,-1.133007783831228984e-03,8.525443211720333536e-02,6.997691477716802555e-02
-9.401652357039463892e-03,2.346281661037440819e-02,-1.190863123137488608e-03,-5.160891733664683956e-02,5.842619038981726985e-03,-1.549843256553461168e-02,-6.292302082239883965e-02,-3.052001830526763007e-02,1.633401407009600279e-02,3.027636532457601490e-02,6.634190440196613414e-02
-1.801412468664505967e-02,3.377035003341555264e-02,-5.454101117713943021e-03,-2.842598544173449704e-02,-2.180770092597088695e-03,-1.786934082064596876e-02,-4.963802673186887976e-02,-2.668558870137378858e-02,1.786624923842760129e-02,5.733983020537843783e-02,6.899255254041093688e-02
-5.041560270069159362e-03,3.435599952055155837e-02,3.180205281478025639e-06,-2.849974004414796216e-02,2.182869539477563358e-03,-1.271266013239145606e-02,-4.957122973883004713e-02,-3.120258695471099519e-02,4.813793773284356058e-03,1.942398256708891338e-02,7.221074415577662109e-02
-2.442897028418552011e-02,1.274676072849208371e-02,-3.882216857477463999e-03,-7.611561184654512362e-03,8.093554047179714328e-03,-1.032093828198246514e-02,-3.771667911681762797e-02,-2.660370564238115354e-02,-5.973153927186738987e-03,1.169407036778049615e-02,6.901278615643711978e-02
-8.639039351700994115e-03,4.618261627791430540e-02,-3.728340628069915647e-03,-3.903124074438387575e-02,-7.197417453732201341e-03,-2.032606874093520130e-02,-5.162989306949901380e-02,-3.019128023016572418e-02,1.500394344648754014e-02,4.532584945193843945e-02,6.519978923236063872e-02
-7.669874422032592169e-03,7.324636960978295891e-03,-3.567453203292591038e-03,-2.922471946754087724e-02,4.425302095777489120e-03,-1.268010048726671800e-02,-5.060645527033922481e-02,-3.045446223566680016e-02,-6.558691567015143345e-03,1.824354891555288877e-02,6.478456935846477194e-02
7.095622169148231226e-03,1.794530850991784415e-02,-2.251651859099430397e-03,1.979220557652872515e-03,2.940806747307972251e-03,-8.218939701366442113e-03,-3.858409801678406442e-02,-2.467928714724729536e-02,-1.944387545752252963e-02,4.560517765645477617e-02,7.113757658409200491e-02
-5.312398297870851716e-02,-4.879965491367224684e-03,-1.231429688976474167e-02,-1.753465659356234427e-02,1.035806634667931284e-02,-1.978178742664309445e-02,-3.483797257218676502e-02,-2.184382919066861148e-02,1.622268545696919570e-02,4.364129673074691740e-02,4.701377288692548673e-02
-7.242441518494114466e-03,-3.518157583321732118e-03,-3.161340526911328268e-03,-5.161040252038991832e-02,6.563980699583711782e-03,-1.622626844810802146e-02,-7.542525205720931880e-02,-2.788419208655927226e-02,2.286379264105348544e-02,5.453072781695221527e-02,7.362171644764239908e-02
-5.354497171320799637e-02,-5.033307380072541554e-02,-4.379771897819422291e-03,-6.267199327982645590e-03,1.343625537609332773e-02,-5.230620938217563597e-03,-6.707700988459077210e-03,-1.839768967760246551e-02,-7.370292549121101530e-03,-4.368404068491561071e-02,9.921676254685764251e-02
3.973992185038289354e-02,5.743599937960099794e-02,-9.807547823625516539e-03,-5.238938755937525525e-03,-6.616531006512590962e-03,-2.151698077937531234e-02,6.509694472405118393e-02,-1.489771841150086887e-02,-6.674373112216153148e-02,-6.866625506428106207e-02,-4.563503275130868786e-02
