5.142358990699601000e-03,-3.164716100824604972e-02,4.515762519249355567e-02,-2.043327383664243768e-02
7.499969016909637312e-03,1.192682087152412487e-02,6.820957863361688800e-02,-2.074636832143540721e-02
8.278717753479625588e-03,3.498597033698925413e-02,8.067564606687116502e-02,-2.085887647676074041e-02
8.216857200990008644e-03,1.770599150563709895e-02,7.823993983578106381e-02,-1.976900016828831569e-02
9.321611655415569520e-03,5.757317217228791889e-02,7.170919167125749949e-02,-2.387026640220098542e-02
5.889569115671369932e-03,2.967017331438356192e-02,9.991578949936250065e-02,-1.823667817229921925e-02
9.166550242090447387e-03,4.233907586938734369e-02,5.959269335153062619e-02,-2.446509783100407620e-02
7.386841695269539751e-03,1.967883730776858603e-02,6.421479543315522509e-02,-2.214594118763740446e-02
8.299415478387976025e-03,5.808422488356224794e-02,7.178727825123204509e-02,-2.420263300486267394e-02
5.469413167581945075e-03,8.819722472905230926e-02,4.596066069865585579e-02,-2.942875732753611265e-02
6.829824770091627584e-03,3.913734821330536184e-02,1.033873581103266770e-01,-1.849235597829279598e-02
9.252558166422404640e-03,4.169218479458604298e-02,6.621258045028115269e-02,-2.321187507622782253e-02
1.312469551339371212e-03,5.405366437637543903e-02,-1.057865013937519909e-02,-3.424364956218190620e-02
3.917698057845698557e-03,6.266747801320797506e-02,1.561869665065919802e-02,-3.161536739463111784e-02
6.182807981502731753e-03,4.347915403963406589e-02,9.347318472075457144e-03,-3.120185331215636834e-02
9.032124755299717617e-03,2.964261280464004084e-02,1.501598727855589163e-02,-2.926353181247352483e-02
4.693329054763934263e-03,6.383353402557725986e-02,8.959850169370366796e-03,-3.262453856693749155e-02
8.888513481121291041e-03,3.663448846165948125e-02,-1.844995189377069680e-03,-3.172258333252123141e-02
8.900076830424744415e-03,4.001209811568873231e-02,3.301888958546507491e-02,-2.780108586982609972e-02
7.244841481186711264e-03,4.324709137295789513e-02,3.463477177952088790e-03,-2.969135415502623804e-02
-9.883455871680880880e-04,5.616881289638116920e-02,-1.250978745866918214e-02,-3.440936934837205557e-02
7.446427892966507416e-03,-3.332558907472098902e-02,-1.949553051296407449e-02,-2.894561044538717168e-02
2.062168387900096753e-02,-2.952975897386072093e-02,-6.569353177783880497e-03,-2.095281598010267227e-02
1.301135279961573334e-02,1.889653681523386503e-02,8.464262708300372695e-02,-1.706325905898811723e-02
1.890024401956985622e-02,-1.265696366190958294e-02,3.530345139702904811e-02,-1.551370656514771372e-02
1.784349465583742397e-02,2.256508949902665331e-02,5.519927153333528680e-02,-1.925310288241177323e-02
2.232593238522172577e-02,-1.632659556450977373e-03,2.106721324460786651e-02,-1.705698609319319242e-02
1.505259164802252511e-02,-2.628519932853817798e-02,5.558223766749033345e-02,-1.294543575745363620e-02
1.819497577471732713e-02,-2.660002722537742684e-02,3.175456526690792480e-02,-1.162214932861890641e-02
1.992209443427615800e-02,1.851815455602806235e-02,7.000492348479767091e-02,-9.083567913526687312e-03
2.175875667557161663e-02,1.324332042715489896e-03,2.531968061049583163e-02,-1.581871713660835607e-02
1.718745945881208076e-02,5.131531638138085716e-04,6.015696251540903622e-02,-1.381244594565676775e-02
-6.765265801365227989e-04,-1.242942878811795215e-01,3.461436013220139246e-02,-1.078694318635302872e-02
5.398558307645048675e-03,-4.290221812811760571e-02,5.169897379464599707e-02,-1.728680806520280222e-02
1.521910598651478666e-02,-1.140188788268837843e-02,3.459341961172063273e-03,-2.452508587379391772e-02
1.279722138353276382e-02,-2.564855775483564776e-02,3.076262382916091984e-02,-1.844825920295438404e-02
6.994412901178162674e-03,-1.490760732498645769e-02,7.186037628514017894e-02,-1.690462767835456195e-02
1.192667762988818166e-02,1.368837226083174409e-02,4.152222543051446724e-02,-2.242676760394077262e-02
-2.507109451300032488e-03,-6.943162731229798879e-02,9.861750297901947238e-02,-7.258723371227526928e-03
2.817794719432101117e-04,-8.734691480955622533e-02,4.772180570574152680e-02,-1.427458038033095795e-02
3.319092295394015374e-02,6.846341320123720819e-02,-5.154314191264821460e-02,-2.109628499490056805e-02
3.091627833500513317e-02,6.139393809081462178e-02,-3.755570278971989001e-02,-2.150529113998638636e-02
3.200649253134670719e-02,7.625137538454017372e-02,-4.407246647368913417e-02,-1.754781382784605451e-02
2.529672597346541846e-02,5.263324825750428926e-02,-7.444401006768135154e-02,2.004699197453847781e-02
2.546985778126749367e-02,5.713531768116657944e-02,-7.253332271348909843e-02,-2.736529669025924288e-02
3.153129914766415048e-02,7.920060037135551179e-02,-6.800002928616573350e-02,-2.068173275730211466e-02
2.951259103565552142e-02,7.245552640446785431e-02,-5.325931031508762681e-02,-1.588330800667448611e-02
2.154537276460805409e-02,6.193872456921155345e-02,-6.568813050544365650e-02,-2.612865970820750158e-02
3.494190475293583453e-02,5.172814551329094068e-02,-7.011561937689687884e-02,-1.491718758199556648e-02
3.482338959650706223e-02,5.278123183533792173e-02,-6.499069569311945183e-02,-1.518385082466460097e-02
3.482666580301362752e-02,3.411607846159128710e-02,-7.436020614757681002e-02,-1.637224401301119389e-02
3.650283728754941809e-02,3.750857112668832399e-02,-6.909084574633417297e-02,-8.891088862299462853e-03
5.419191186462889859e-02,4.706112781810319057e-02,7.977651636764795939e-03,1.818819311785542236e-01
4.668948578076240197e-02,4.266648535252513114e-02,2.378111140822059336e-02,1.416736096021342928e-01
4.527259285010059447e-02,4.395767295449818507e-02,-1.790798072596496565e-02,7.934188049622639682e-02
3.758208334095666792e-02,3.208750332292606422e-03,1.456585073996629134e-02,9.937956916426424203e-02
4.892367826694642152e-02,6.255088207199058226e-02,-1.430024005350128032e-02,8.906155443535236638e-02
4.648514200179241357e-02,4.615249904680539250e-02,-6.227793218033970783e-03,1.160734226623080095e-01
5.176833913676020388e-02,8.136470421676834930e-02,-3.170971810267286806e-02,5.611270420162610406e-02
3.521186604581356266e-02,4.254604369219384258e-02,6.132139273350333680e-02,1.048587465297376731e-01
2.948097744485022112e-02,4.672955724206564326e-02,-4.123805534470590534e-02,-2.422445864140609570e-02
3.650228898690161677e-02,8.692988979785702675e-02,-2.286292017381533551e-02,-2.142950530247766938e-02
2.258628832638763864e-02,1.364299359893014936e-02,-4.706529114426034194e-02,-2.076697824512736823e-02
2.052017656786223748e-02,2.952760329590143132e-02,-5.526568150383981241e-03,-2.644962520767623129e-02
2.303684575737666163e-02,5.162631749358791156e-02,-1.343917402106882021e-02,-2.554040917603406582e-02
