-2.691109858056021237e-02,-2.193040756454056259e-02,6.070928026385178505e-02,-1.973304579061492883e-02,-1.506499101629417761e-02
-2.014484546529289252e-02,4.846388192734105670e-03,4.584640252756722045e-02,-5.952843067943967142e-02,-3.006177925198296949e-03
-1.980069671618450364e-02,2.198171002171949925e-02,4.361120225453112009e-02,-7.924486061392611858e-02,-2.336358128372258754e-03
-2.079450439277860316e-02,6.887537171941117593e-03,4.632320742655950813e-02,-7.095337934629618315e-02,-3.552756552283925853e-03
-1.792804050880651701e-02,4.474928778927311085e-02,3.612163823954010755e-02,-7.920709344292690968e-02,2.466907961660078346e-03
-1.799490840811529893e-02,1.049404789869974770e-02,4.787833294753653796e-02,-9.551962027267271726e-02,-4.489452281995806593e-03
-2.097717519995097313e-02,3.689389925961228389e-02,4.086656355674964797e-02,-6.141446863523607885e-02,-1.296974063695484217e-03
-2.273821736763721041e-02,1.610267006527342157e-02,4.894960370234147096e-02,-5.701261062021076992e-02,-6.825902747395015679e-03
-1.869455905573449983e-02,4.673242724770840240e-02,3.911979763552096007e-02,-7.863071006548531805e-02,-2.264805285143279374e-04
-9.156148387848901671e-03,7.931135130343404394e-02,2.332890318169009852e-02,-6.667627375517097554e-02,1.014147279019303981e-02
-1.762528192894878207e-02,1.742672747846079825e-02,4.539637584430484402e-02,-1.024196518424516089e-01,-2.729048672471549777e-03
-1.946998846771301819e-02,3.253779096984966285e-02,3.911000341802544494e-02,-6.822615533478018635e-02,5.177733580139173581e-04
-8.504128435750961043e-03,6.874871302963037056e-02,2.506186256009290680e-02,-4.994836286617654417e-04,8.121885140336832995e-03
-1.147429266846651183e-02,6.835045440813855566e-02,2.787380167939134540e-02,-2.798074297213011194e-02,6.396374561101356160e-03
-1.644926643297247443e-02,5.429394084651263663e-02,3.265988426321488058e-02,-1.469080340359126338e-02,3.557415754806567479e-03
-2.266419443722836324e-02,4.172765481709942575e-02,3.910899719007707859e-02,-1.422470468902511768e-02,-1.226917138561600023e-03
-1.108665607260292743e-02,7.090323974861037493e-02,2.513212061627577085e-02,-2.252704186721509946e-02,8.699765610648679121e-03
-1.827653455494994764e-02,5.086253919687939301e-02,2.987356642958542696e-02,-2.310851075482726891e-03,5.864166154860414072e-03
-1.931695416441363625e-02,4.282014303249848802e-02,3.573434760254876053e-02,-3.601987735826551323e-02,2.419312524985716643e-03
-1.665292942327264644e-02,5.496361190306419536e-02,2.890700926574109320e-02,-9.690492339224681534e-03,3.892141170373119696e-03
-4.107754153954945933e-03,6.959157593752120230e-02,2.163872573167908292e-02,-2.670752899753550073e-04,1.080532725464246509e-02
-3.386524912715688923e-02,3.194182017574414417e-03,5.957818631901865003e-02,4.424005654448386754e-02,-1.767905620058063398e-02
-2.319883276176893522e-02,-1.842366653264819812e-02,1.868952431845209705e-02,1.956942214119164122e-02,1.543029083711952923e-02
-1.437541148292738324e-02,-3.775542029930640218e-03,2.818670067808492705e-02,-8.252140648419106772e-02,1.252626124882007252e-02
-1.178858304619511549e-02,-2.515885731060635636e-02,7.292314767346674310e-03,-2.993951335869091818e-02,2.614998833939332148e-02
-1.816581893316656857e-02,9.053957607027436627e-03,2.060372973134971461e-02,-5.644430444306276079e-02,1.534417393319174004e-02
-1.772560120451751459e-02,-7.454433268524581803e-03,7.034554501752798318e-03,-1.902690677347599127e-02,2.283237347954196819e-02
-1.665203362471534207e-03,-5.067955377458572414e-02,2.924893072951123465e-03,-4.738363760170671152e-02,3.474683662946521229e-02
-1.839464982999397535e-02,-3.215287463968360959e-02,1.674893150901907851e-02,-1.936876707901424161e-02,1.324478680720034794e-02
-4.603173054154247393e-03,-1.478779872822724197e-02,-6.538376414938699976e-03,-7.697529831446521531e-02,3.327492384898617789e-02
-1.959018781373619150e-02,-4.277929974659627071e-03,1.037983438561562548e-02,-2.307878736384386120e-02,1.814815087655712034e-02
-9.377027106350934588e-03,-2.162612509913727429e-02,8.826718795263366335e-03,-5.799119101682254779e-02,2.555353304647527829e-02
-4.531587750938431127e-04,-1.266250339665747626e-01,3.447380551930376985e-02,1.057765805923597743e-02,1.476838953483951625e-02
-1.532610366500615495e-02,-4.533941582791983782e-02,4.371746335137235984e-02,-2.763030888116628503e-02,1.738578399689690804e-03
-1.849266986702503140e-02,-3.183932211648548942e-03,2.264468223908540703e-02,5.008035350389330488e-03,1.484856385004328788e-02
-1.189942425141930944e-02,-3.053605753620915533e-02,2.035107376789900210e-02,-1.833487252732342310e-02,1.841237696685014275e-02
-1.342746508785502835e-02,-2.802080954136702828e-02,3.845034725099558820e-02,-5.724611568107561971e-02,5.678269782185758549e-03
-1.555647201526300441e-02,8.200438987226678009e-03,2.688988782554499121e-02,-3.889397549350503275e-02,1.166339144377834952e-02
6.689600722427714412e-03,-1.001360960555426755e-01,3.047839897227356057e-02,-6.999014516411725118e-02,1.812569392362059148e-02
-1.345689604877464349e-02,-8.470927327194763268e-02,5.251359388032177805e-02,-8.214548233154097059e-03,-3.129912395430816882e-03
-1.433927882118023536e-02,7.245616042782834776e-02,-3.856093546541881911e-02,1.993230744536058155e-02,4.218835596513707820e-02
-1.823088274398200134e-02,6.631377911853711393e-02,-2.469201528877138646e-02,1.193110370164348830e-02,3.360507076057676901e-02
-8.865303725609221738e-03,7.307764268430745613e-02,-4.681518231107430900e-02,8.093715040615465442e-03,4.578216553102214259e-02
