1.007230087837385435e+00,7.547097039559153009e-01,-1.472637027057289494e+00
7.878822866006670589e-01,4.124566935481193131e-01,-1.269368131287784918e+00
6.700232038759534881e-01,2.258014559097498153e-01,-1.135827555970345237e+00
7.255242312423102469e-01,3.328512558796745124e-01,-1.194408465029187738e+00
6.246865135852122108e-01,1.791362215216625864e-01,-1.108116939471396778e+00
6.242679682649321382e-01,1.246548914315560586e-01,-1.090777700653444038e+00
7.231857657764434455e-01,3.063962111770688335e-01,-1.210464223519327476e+00
7.785742234463016720e-01,3.866529276158617301e-01,-1.256117022753843182e+00
6.376188673982272626e-01,1.620315205481894505e-01,-1.096484395758618557e+00
6.968058367793918961e-01,1.472195617816186297e-01,-1.102053186091964676e+00
5.585998329142605190e-01,7.871285334804004052e-02,-1.041331911888563555e+00
7.067711849371405286e-01,2.866757877761928475e-01,-1.173419556657512741e+00
1.068306266758332734e+00,6.279650174614499480e-01,-1.405891872497812667e+00
9.148142218076470433e-01,4.391040623344690808e-01,-1.287409320821516712e+00
9.701211578984497708e-01,5.817667850660581674e-01,-1.380157209016166453e+00
9.467750994840740120e-01,6.441236685247053728e-01,-1.401541156656039622e+00
9.372545778960719165e-01,4.684653761498502322e-01,-1.314232297693526785e+00
1.007160642268405626e+00,7.102793961345033047e-01,-1.437459937056872805e+00
8.396326762916979103e-01,4.955986355452380865e-01,-1.307131572899963068e+00
9.703521690079711659e-01,6.646122297103073118e-01,-1.392236447876611827e+00
1.096654243951937779e+00,6.285721683528380233e-01,-1.386853833062240193e+00
1.262588910341168491e+00,1.155429353390541980e+00,-1.682244586758955496e+00
1.055081999384731350e+00,1.218154909062531432e+00,-1.746180802447881542e+00
6.811681897935925045e-01,3.211347258220331180e-01,-1.211458512286272882e+00
8.909059150766530655e-01,8.957308897168806405e-01,-1.541378830760143259e+00
7.332205965062558173e-01,5.337374394365755892e-01,-1.331555837616117843e+00
8.817611032538493765e-01,9.392318004914480545e-01,-1.549727928653092723e+00
9.706673459086427869e-01,7.683859910637237389e-01,-1.485983351186102919e+00
9.418624360622807057e-01,9.982387032885214895e-01,-1.562100241234074538e+00
6.781040424864951399e-01,5.729588523948009327e-01,-1.290212818100175740e+00
8.251401917492513505e-01,9.259133966277008909e-01,-1.558408687286907401e+00
7.970085084162152889e-01,6.436770978692205603e-01,-1.407649867000813071e+00
1.460571081458822418e+00,1.332391035338892582e+00,-1.742548720445620258e+00
1.050059374530021294e+00,7.993660839805238894e-01,-1.475024494107423090e+00
1.056374557184537100e+00,1.025687888100170753e+00,-1.557890224693870840e+00
9.883103539952915462e-01,9.561374442186740819e-01,-1.484807224009526028e+00
8.609293704968357108e-01,5.743198438736082378e-01,-1.308291859316628836e+00
8.449285500626226852e-01,6.472072051116314340e-01,-1.342601602792330207e+00
1.082007141904816283e+00,6.447127911797563282e-01,-1.346168253480376498e+00
1.269653434206697185e+00,1.021639560010202841e+00,-1.567869178902745908e+00
6.939153280952033986e-01,1.261408651561529703e+00,-1.531281263594586495e+00
7.091453070622001364e-01,1.168046561467052769e+00,-1.501933979552004805e+00
6.186807554749204074e-01,1.233257994267478397e+00,-1.502736950548660300e+00
3.949488890723953927e-01,2.138531620328390837e+00,-1.785587772251146843e+00
9.243780970238231198e-01,1.317103626773217018e+00,-1.630011443584443942e+00
7.307566423443286885e-01,1.341253039515457157e+00,-1.534327523293566475e+00
6.458188246816860545e-01,1.323455805876652569e+00,-1.522328128198152442e+00
9.088333602721305748e-01,1.262598192406556130e+00,-1.577626200028796832e+00
7.271551668511115896e-01,1.593728231006215301e+00,-1.723056654610328531e+00
7.246474669493692122e-01,1.547802560609910172e+00,-1.737872072681920566e+00
8.311406936583287663e-01,1.663477500876367809e+00,-1.800064343249319743e+00
7.116425890793431908e-01,1.753986515566107407e+00,-1.800291007776004371e+00
-1.751070428117299072e+00,4.133641477133926045e+00,-1.851991013677102504e+00
-1.294494622350381929e+00,3.414878275475518699e+00,-1.775398669633505788e+00
-3.560843822297746764e-01,2.702603835755696959e+00,-1.659611390140051546e+00
-5.211603088045820842e-01,2.937819081057921444e+00,-1.861876495909137841e+00
-5.871756747909855356e-01,2.755480689526832894e+00,-1.627663032862687986e+00
-1.046392083511223925e+00,3.298780046441302183e+00,-1.865728496306062967e+00
-3.780003561805109213e-01,2.369952366239252761e+00,-1.600302421985325907e+00
-8.005865845083516286e-01,2.506169720521466360e+00,-1.611415449095294106e+00
8.296896053234924517e-01,1.203197149914759123e+00,-1.586112054474691391e+00
5.466618005846616279e-01,9.855467030224410729e-01,-1.409626200920324424e+00
9.970936885567226460e-01,1.368833099629167771e+00,-1.678872203102814931e+00
9.033736649284702658e-01,8.934283235855119409e-01,-1.466948846411644025e+00
8.149062064221490598e-01,8.987039723599200558e-01,-1.433983945382776293e+00
9.845829816872476714e-01,9.114758161936467040e-01,-1.483065882659623691e+00
1.067254489061337797e+00,1.193269629771340323e+00,-1.660732189814905446e+00
8.613138221078058265e-01,5.457387017688065667e-01,-1.323125191984864779e+00
7.174777052550163070e-01,6.594090656102609138e-01,-1.321550341742792734e+00
9.097557182532921560e-01,9.437619011541148462e-01,-1.493070841610345534e+00
1.703480947651112354e+00,7.432564255043397905e-01,-1.478136305786403426e+00
1.611749449312817273e+00,6.342291571603557720e-01,-1.416139608996412669e+00
1.739299745748392967e+00,7.321431230007449109e-01,-1.449973672980535699e+00
1.527737781024917529e+00,4.317661522598671975e-01,-1.310429828995702817e+00
1.494696864495786537e+00,4.989431884596466915e-01,-1.313789418541241094e+00
1.653304546409719356e+00,5.827487458836722034e-01,-1.389943713801745417e+00
1.843543678282486109e+00,7.696308538729834670e-01,-1.513060412833054924e+00
1.539406594344816970e+00,9.122506232058378295e-01,-1.510086680794082481e+00
1.596363178928638327e+00,5.796926904676983350e-01,-1.334621606091026313e+00
1.845321346701131793e+00,7.616840487453206965e-01,-1.545975674748496731e+00
1.797681657836026847e+00,4.725648424135266423e-01,-1.333321895772809906e+00
1.238403954867896894e+00,1.301739897745088914e+00,-1.741226295505609700e+00
9.999057799810791014e-01,1.062412184467579568e+00,-1.565381750981827524e+00
9.345867447933352556e-01,7.084141492237805426e-01,-1.435777975342353852e+00
1.238805998404634456e+00,1.989208114500286007e+00,-2.024049754560059977e+00
9.552475508781990143e-01,9.989416693591779417e-01,-1.561859572956323383e+00
1.003568055205072529e+00,9.321382972585238180e-01,-1.515534435629543042e+00
9.879407202379542063e-01,1.417444977718422816e+00,-1.677183991650605943e+00
