8.722868435232070672e-01,6.535977761084555970e-01,-1.275341075985204187e+00,-1.210333515361014189e+00
6.823260753879494267e-01,3.571979745736044709e-01,-1.099305048449602307e+00,-1.296560295354654890e+00
5.802571156816157538e-01,1.955497970293553212e-01,-9.836555177887100765e-01,-1.330727795769193200e+00
6.283224153170158255e-01,2.882576432733525151e-01,-1.034388073210453785e+00,-1.285748345623927591e+00
5.409943901663267773e-01,1.551365185757165033e-01,-9.596574199460923271e-01,-1.384126335004949526e+00
5.406319192863289214e-01,1.079543026857186228e-01,-9.446411986474604339e-01,-1.365923727963506806e+00
6.262972448177028806e-01,2.653469025026430894e-01,-1.048292767939942305e+00,-1.347144413590574796e+00
6.742650562362392241e-01,3.348512577629618736e-01,-1.087829251830903843e+00,-1.313954293545285035e+00
5.521941370991261255e-01,1.403234130085523335e-01,-9.495833415801936406e-01,-1.393742665690694826e+00
6.034515561562264763e-01,1.274958804368943044e-01,-9.544060554772206828e-01,-1.511621316214356803e+00
4.837616458534924058e-01,6.816733060376163611e-02,-9.018198894669146037e-01,-1.378957316286451240e+00
6.120818008183931402e-01,2.482685148640993988e-01,-1.016211145362879265e+00,-1.336678595175425199e+00
9.251803660348313363e-01,5.438336578095543938e-01,-1.217538076557178606e+00,-1.476196226458548422e+00
7.922523558287144496e-01,3.802752728865957943e-01,-1.114929176900303576e+00,-1.459999619911114044e+00
8.401495674888320719e-01,5.038248149452078106e-01,-1.195251204224229369e+00,-1.386755132127300838e+00
8.199312878237472457e-01,5.578274601212218631e-01,-1.213770246113555773e+00,-1.307886493068470823e+00
8.116862742712590562e-01,4.057029165392029846e-01,-1.138158556276587019e+00,-1.455574231627266624e+00
8.722267018962904794e-01,6.151200008371504602e-01,-1.244876822413631956e+00,-1.324728825428932000e+00
7.271432275161264780e-01,4.292010084630815125e-01,-1.132009148220079142e+00,-1.345825701722905832e+00
8.403496289782338424e-01,5.755710745949449425e-01,-1.205712131935755105e+00,-1.339567476676474467e+00
9.497304344303949541e-01,5.443594659054264984e-01,-1.201050650767722994e+00,-1.502143320341908561e+00
1.093434070891964760e+00,1.000631172314436990e+00,-1.456866547512110310e+00,-1.143231254936819097e+00
9.137278145428546772e-01,1.054953096992874872e+00,-1.512236934520561293e+00,-9.950527866753269279e-01
5.899089566111110905e-01,2.781108305992310847e-01,-1.049153847270814843e+00,-1.229623490117978557e+00
7.715471548382031308e-01,7.757257054492558979e-01,-1.334873224293838589e+00,-1.039103341536352421e+00
6.349876631523970749e-01,4.622301815029327132e-01,-1.153161181933024748e+00,-1.157067788319366963e+00
7.636275154868268356e-01,8.133985992677914556e-01,-1.342103755167816104e+00,-9.834104865186741318e-01
8.406225801809016351e-01,6.654417881732672679e-01,-1.286899331727897611e+00,-1.064177759807729995e+00
8.156767965002315046e-01,8.645000760886961677e-01,-1.352818492166508069e+00,-9.293057402433015923e-01
5.872553272022270621e-01,4.961969214970758935e-01,-1.117357076763062951e+00,-1.013658389321965725e+00
7.145923677384142803e-01,8.018645231839256482e-01,-1.349621512668820689e+00,-1.011726470269668443e+00
6.902296153207858609e-01,5.574407185889873606e-01,-1.219060544456490369e+00,-1.095878972443291355e+00
1.264891660576250576e+00,1.153884484378130626e+00,-1.509091459237974719e+00,-1.026013260268231253e+00
9.093780938249965695e-01,6.922713356508185534e-01,-1.277408683101318276e+00,-1.173063522896234501e+00
9.148472024333462738e-01,8.882717674487583537e-01,-1.349172510892338916e+00,-1.088401014019894975e+00
8.559018733831136316e-01,8.280393162028982790e-01,-1.285880775714900670e+00,-1.066255969712838647e+00
7.455867057144046628e-01,4.973755746920571763e-01,-1.133013985732577389e+00,-1.217926647138213081e+00
7.317295887369830165e-01,5.604978811389985660e-01,-1.162727095179862280e+00,-1.214235081423340468e+00
9.370456719657648259e-01,5.583376553064409720e-01,-1.165815905282135523e+00,-1.187686632262404007e+00
1.099552128025153896e+00,8.847658124799920865e-01,-1.357814538740426569e+00,-1.090137409845418626e+00
6.009483022058595969e-01,1.092411936805758099e+00,-1.326128474612047192e+00,-7.755745432611996781e-01
6.141378508903815314e-01,1.011557995033529389e+00,-1.300712981099093835e+00,-8.379882551587832795e-01
5.357932510738294685e-01,1.068032752455879697e+00,-1.301408374380699229e+00,-7.934092419917792016e-01
3.420357711331366013e-01,1.852022710000684080e+00,-1.546364371456355080e+00,-2.718241609040993878e-01
8.005349147245471864e-01,1.140645200202223819e+00,-1.411631318603473462e+00,-9.255940860407858573e-01
6.328538162544078416e-01,1.161559205123479321e+00,-1.328766612897888333e+00,-7.602174200410694027e-01
5.592955084165486257e-01,1.146146348675187721e+00,-1.318374831915213319e+00,-7.527284030200547260e-01
7.870727778024398935e-01,1.093442109396390194e+00,-1.366264366900848071e+00,-9.782962892088534756e-01
6.297348469861747677e-01,1.380209134779816660e+00,-1.492210835052373730e+00,-6.537349449405844837e-01
6.275631151661980045e-01,1.340436337530785504e+00,-1.505041363470059457e+00,-7.062389245511283553e-01
7.197889548271324545e-01,1.440613774382785151e+00,-1.558901449700462072e+00,-6.635160919013498582e-01
6.163005605576414858e-01,1.518996880375598879e+00,-1.559097746938707729e+00,-5.612059666788615786e-01
-1.516471474565273425e+00,3.579838529335011454e+00,-1.603871265424863912e+00,2.346853563404318166e+00
-1.121065228017773752e+00,2.957371337393393862e+00,-1.537540349747712032e+00,1.563050403483061013e+00
