1.233599884390137014e+00,9.243268393094715707e-01
9.649547897744447100e-01,5.051542200941913086e-01
8.206074826604348171e-01,2.765491750782201330e-01
8.885820812843441274e-01,4.076578685748806219e-01
7.650816037409808867e-01,2.193961685891237801e-01
7.645689925065225490e-01,1.526704389746735280e-01
8.857180576980979714e-01,3.752571882529291414e-01
9.535547871635469130e-01,4.735511901060698858e-01
7.809204377484921800e-01,1.984472737951757382e-01
8.534093749512846605e-01,1.803064032605545264e-01
6.841422805219389280e-01,9.640316345061017422e-02
8.656143839991189415e-01,3.511047008310357320e-01
1.308402621287762413e+00,7.690969345492404408e-01
1.120414026435002874e+00,5.377904483513534784e-01
1.188150912764595946e+00,7.125158863556274591e-01
1.159557947454380900e+00,7.888871595675687187e-01
1.147897737466501811e+00,5.737505668640606737e-01
1.233514831285688285e+00,8.699110476708477036e-01
1.028335814141051019e+00,6.069818871526992954e-01
1.188433842436216636e+00,8.139804198018273373e-01
1.343121660969955888e+00,7.698405394896286058e-01
1.546349292616240323e+00,1.415106174820366158e+00
1.292206267644032902e+00,1.491928977434822778e+00
8.342572470047945332e-01,3.933081084762789503e-01
1.091132450382561014e+00,1.097041813327774396e+00
8.980081651697182643e-01,6.536921916196246629e-01
1.079932389002741244e+00,1.150319330699788978e+00
1.188819853728895648e+00,9.410768018044388672e-01
1.153541188123666350e+00,1.222587732277206518e+00
8.305044483052389515e-01,7.017284159889426443e-01
1.010586218023967531e+00,1.134007683872542582e+00
9.761320831382195307e-01,7.883402244475496978e-01
1.788826941319559216e+00,1.631839087219437934e+00
1.286054833612302772e+00,9.790195117195247265e-01
1.293789321180322194e+00,1.256205980599153893e+00
1.210428037398938672e+00,1.171024431152282386e+00
1.054418831146388236e+00,7.033952833226195800e-01
1.034821908381528210e+00,7.926637051881546547e-01
1.325182697856994718e+00,7.896086845179629554e-01
1.555001531989370189e+00,1.251247811533255261e+00
8.498692392646117755e-01,1.544903776728963285e+00
8.685220778958429033e-01,1.430559035703353077e+00
7.577260822965823372e-01,1.510426403581771160e+00
4.837116263532216243e-01,2.619155634305940783e+00
1.132127333556643745e+00,1.613115911981758854e+00
8.949904499465539676e-01,1.642692781384935907e+00
7.909632933770383012e-01,1.620895710760852371e+00
1.113088996942876108e+00,1.546360660778220320e+00
8.905795613067938321e-01,1.951910477316851633e+00
8.875082687131458092e-01,1.895663248033756298e+00
1.017935301962885619e+00,2.037335537873628866e+00
8.715806112387575189e-01,2.148185989429593157e+00
-2.144614526282135891e+00,5.062656199291326153e+00
-1.585425649767621348e+00,4.182354654315195042e+00
-4.361125209185591212e-01,3.310000187245025316e+00
-6.382884153812687922e-01,3.598078852602039301e+00
-7.191403963061550053e-01,3.374760842716547415e+00
-1.281563337745130537e+00,4.040163943727891116e+00
-4.629539976162747594e-01,2.902587005993884972e+00
-9.805143134815127448e-01,3.069418512045556824e+00
1.016158088966858442e+00,1.473609538631077909e+00
6.695212366517556690e-01,1.207043270043623995e+00
1.221185381356767907e+00,1.676471318561874924e+00
1.106402263071367464e+00,1.094221757267340500e+00
9.980521969807022442e-01,1.100683081047060252e+00
1.205862957280895209e+00,1.116325331280631161e+00
1.307114461947523676e+00,1.461450859249788792e+00
1.054889686285222394e+00,6.683906761112494710e-01
8.787271398488869512e-01,8.076078712552866579e-01
1.114218650149890744e+00,1.155867548253277644e+00
2.086329554148983689e+00,9.102994952652845306e-01
1.973981872014089589e+00,7.767689075191557269e-01
