-1.634333439325302395e+00,4.743247312049004627e+00
-1.384530003245197705e+00,4.058359535020177766e+00
-9.927601483171741847e-01,4.145031152686899922e+00
-8.101525148211451421e-01,4.473097818674743209e+00
-1.301646646281343633e+00,3.443149689078670583e+00
-1.033253649547511532e+00,4.624399130557158344e+00
-1.827629210965944662e+00,3.316948447296789393e+00
-1.731978375534696468e+00,4.025582465859740999e+00
-1.497550115759145539e+00,3.540497222897772467e+00
-2.350132117324292391e+00,1.458289769806249581e+00
-6.268615652442418584e-01,4.753747485239725457e+00
-1.394509210486935435e+00,3.700416683221562586e+00
-3.847980360603809658e+00,3.553606315508440749e-01
-3.211092798239648438e+00,1.172344183520483085e+00
-3.291806270434377790e+00,1.508720608797413210e+00
-2.761051049542232683e+00,2.526350382362796854e+00
-3.308446513461697602e+00,7.167842249903990659e-01
-2.873250453469714749e+00,1.559822130215150482e+00
-2.405693698403524206e+00,2.738993880252435176e+00
-2.557101436812279971e+00,1.715568998836116021e+00
-3.747331754571410656e+00,2.881118890968035751e-01
-2.809565901727343551e+00,3.666366996865305428e+00
8.178366498448292887e-01,2.433686777943778079e+00
3.288618321318453885e-01,3.666664295902410053e+00
1.288863716444350827e+00,2.392523407594067120e+00
1.935392842553600445e-01,2.951775171010794008e+00
1.431158554465786770e+00,1.963201977170802692e+00
1.900401573389788101e+00,2.123777965105897003e+00
1.838624008839791379e+00,2.763200479715087976e+00
2.609976333529020476e+00,1.851603769944624389e+00
1.091728408010464557e+00,2.364308325518054144e+00
1.454667288534768232e+00,2.558611699963695862e+00
8.184750823805191366e-01,4.287246268403750449e+00
-4.500403577704523150e-01,4.268728365952502379e+00
-3.083651081110614922e-01,2.950116626936317932e+00
9.811443468469703832e-01,3.628777180096994570e+00
-4.062986861760595897e-02,4.730090884321446865e+00
-3.095165522533878666e-01,3.565028142435029856e+00
1.281682456410647486e+00,4.697584007930398542e+00
-8.615580043381589059e-02,5.080851303171860955e+00
2.597453647100203433e+00,-1.544219504747046168e+00
2.467099297382355338e+00,-6.103551200062206084e-01
2.911524974038056879e+00,-2.015629417910661303e+00
1.850526260006186474e+00,-1.955818345065724495e+00
1.804304260266971882e+00,-2.305519732129927224e+00
2.909084578802151100e+00,-2.713976611127261851e+00
2.918812744660732594e+00,-2.019598313888648633e+00
1.138150040378090866e+00,-1.920421885962140474e+00
1.985182529190288481e+00,-1.551186327303284207e+00
1.767375684166483607e+00,-1.661822823398609428e+00
2.620195188208981563e+00,-1.778274906115371978e+00
2.391370354119019659e+00,-1.595103789123602844e+00
1.053188674953105597e+01,-5.509312926462919258e+00
7.754163110299342243e+00,-3.090915063375248018e+00
7.968323098483350186e+00,-4.034403027605127257e+00
5.797727275381602041e+00,-1.055244240111139931e+00
8.772662384617879283e+00,-4.858764755996096696e+00
6.069624821369782985e+00,-2.401882637103228912e+00
6.912519629821097134e+00,-2.872950655964396027e+00
5.436162260788989897e+00,-1.204623732290913907e+00
2.599561225647109453e+00,-9.130530501507783114e-01
4.429559954999858107e+00,-2.200787919128780690e+00
1.742290025639322115e+00,1.931411067994940611e-01
7.397053415135590448e-01,1.231888266719102898e+00
9.791254240363972405e-01,6.514354877682806411e-01
-4.797554537436352073e-01,2.776197025400553464e+00
-1.639271159118840249e+00,1.946666807960024004e+00
-2.035387180198731105e+00,2.294382787985752792e+00
1.813736248659566730e+00,5.723864136727923047e-01
-9.325015551931392643e-02,1.630524744362852108e+00
-7.186502275215799429e+00,-5.298432947903623180e+00
-6.833818334056925181e+00,-5.536624798103145118e+00
-7.404963158326410166e+00,-6.011189787141866248e+00
-6.584374943278605841e+00,-5.499097049506914026e+00
-6.330317198400835288e+00,-5.737242937113500751e+00
-7.241587200581716566e+00,-5.714479004643380655e+00
-7.674286094829985139e+00,-6.112699358569982699e+00
-6.202300989689630839e+00,-4.828932346215781379e+00
-6.008689383048727350e+00,-6.020009398782303123e+00
-7.831538703362096676e+00,-5.838770428495143605e+00
-7.992108066831688618e+00,-6.823526153236120884e+00
2.061528912456945140e+00,7.097909664890508230e-01
1.739932115110206956e+00,2.506516749889288853e+00
9.209166036202751648e-01,2.054687341169536108e+00
2.117745123221821846e+00,1.074410399467730093e+00
1.523825458194570492e+00,6.064696422738253823e-01
2.308341586485286978e+00,6.444903593493577221e-01
3.842079053119234811e+00,-3.502083336921944512e-01
1.135692834477717961e+00,2.190645149156979610e+00
2.121285249968702491e+00,8.549119347764067012e-01
2.096001317076450654e+00,1.295502621019905209e+00
1.956241392622110054e+00,2.663226076562250078e-01
1.538666177376751376e+00,2.208403995491429850e+00
5.750719781019129062e-01,2.212147587510734592e+00
2.243879363105009350e+00,4.539559519536330301e-01
2.508182875590851957e+00,1.103746717004043809e+00
2.448619991304133769e+00,3.272646981990197990e+00
1.841371069465949972e+00,1.347826828459523396e+00
2.824357244422635915e+00,2.344829814414010727e+00
1.365951268227170390e+00,1.836093039953191841e+00
1.721359106145223805e+00,2.027742530251722020e+00
1.745413732910469085e+00,3.404315435491376274e+00
2.911330215444153158e+00,1.636522796092571674e+00
1.449033058997835299e+00,3.940996368544039452e+00
1.494204204459804952e+00,2.470314045341191367e+00
